id,yield
18400,6574.18247
18401,3708.20502
18402,5741.31418
18403,5234.74696
18404,8173.5891
18405,5124.8549
18406,7825.87492
18407,6376.66256
18408,6645.56998
18409,5729.56964
18410,7198.42285
18411,6400.02221
18412,7198.42285
18413,6274.93484
18414,7127.16457
18415,6779.98166
18416,7340.46077
18417,4768.59437
18418,5718.40817
18419,5700.24324
18420,6909.43
18421,6374.4443
18422,6880.7759
18423,6157.05484
18424,4179.18592
18425,6749.51819
18426,7041.38018
18427,7322.60914
18428,6475.89456
18429,6663.00068
18430,6772.93347
18431,5403.69852
18432,5333.97357
18433,6735.24371
18434,5605.221
18435,6361.48951
18436,5971.39402
18437,5696.02606
18438,5732.24032
18439,5529.06614
18440,6299.22636
18441,5514.66748
18442,6467.65476
18443,6422.92209
18444,7198.42285
18445,4641.00151
18446,4418.44126
18447,7222.00462
18448,6376.66256
18449,7536.09687
18450,8211.0795
18451,7771.01027
18452,6475.89456
18453,8211.0795
18454,7184.01384
18455,3784.11935
18456,5124.8549
18457,4493.64409
18458,6979.32479
18459,6583.45789
18460,6920.08427
18461,7172.43501
18462,3804.61017
18463,6960.10751
18464,4305.51182
18465,5496.08506
18466,5347.71894
18467,4966.77945
18468,5675.72149
18469,4079.91244
18470,6226.28514
18471,6493.63712
18472,6157.05484
18473,5296.61109
18474,3813.16579
18475,4768.59437
18476,5424.12351
18477,3948.98691
18478,6335.29639
18479,7425.75194
18480,7945.18784
18481,4947.60566
18482,4947.60566
18483,6862.90839
18484,6451.10052
18485,4936.01177
18486,6443.2569
18487,6368.84982
18488,5205.3203
18489,5575.39447
18490,7479.93417
18491,5605.221
18492,7400.77538
18493,6830.96605
18494,5695.56442
18495,5834.98164
18496,7357.3589
18497,6543.97182
18498,3712.99786
18499,4162.76156
18500,7270.31832
18501,7016.89385
18502,5781.85965
18503,3680.56025
18504,5643.36045
18505,6135.69998
18506,5360.87391
18507,6093.31527
18508,5663.06579
18509,5356.87186
18510,5504.75083
18511,4700.57615
18512,7399.87589
18513,8247.52116
18514,5296.61109
18515,6451.10052
18516,3631.90544
18517,7357.3589
18518,7163.9441
18519,6482.70572
18520,4830.95981
18521,8440.96097
18522,6795.88187
18523,6696.23571
18524,6836.39728
18525,5811.21147
18526,5711.85174
18527,4068.35066
18528,4503.16186
18529,4057.55521
18530,4278.76321
18531,5686.12196
18532,7183.10038
18533,6826.20873
18534,6392.35667
18535,6643.9019
18536,3373.43684
18537,6058.64876
18538,7136.98445
18539,6102.76282
18540,8284.85461
18541,4966.77945
18542,6663.00068
18543,5663.06579
18544,7219.76039
18545,5948.11447
18546,6327.47736
18547,5746.77703
18548,6394.07791
18549,7858.68558
18550,5605.221
18551,4853.8076
18552,6564.9583
18553,5605.221
18554,6608.90751
18555,8247.52116
18556,6180.95142
18557,7564.77493
18558,6645.56998
18559,6263.80788
18560,3680.56025
18561,6320.23893
18562,6299.22636
18563,5747.56017
18564,7322.60914
18565,8104.93497
18566,6226.28514
18567,8086.38881
18568,3322.9462
18569,5791.45673
18570,6146.83152
18571,6451.10052
18572,5695.56442
18573,4975.88538
18574,7858.68558
18575,7340.46077
18576,7399.87589
18577,7357.3589
18578,6708.24129
18579,4966.77945
18580,6443.2569
18581,6702.78038
18582,4684.89321
18583,6735.24371
18584,5033.68556
18585,5649.03716
18586,6274.93484
18587,5462.13394
18588,6299.22636
18589,5882.96562
18590,6529.98232
18591,7101.75783
18592,6347.56076
18593,6539.11085
18594,4644.60117
18595,7771.01027
18596,7628.6476
18597,6412.47345
18598,7502.24389
18599,7297.7321
18600,4340.82151
18601,7150.9817
18602,5534.80494
18603,6392.35667
18604,5791.45673
18605,3911.42225
18606,7243.22611
18607,7411.17457
18608,7267.28344
18609,8254.12654
18610,5424.12351
18611,4010.55215
18612,5402.48408
18613,3968.33018
18614,6960.10751
18615,5575.39447
18616,4590.82334
18617,5674.02852
18618,6392.35667
18619,5453.99382
18620,6422.92209
18621,3712.99786
18622,3447.0821
18623,6696.23571
18624,5837.21503
18625,4218.32799
18626,7399.87589
18627,7690.1749
18628,6187.95188
18629,7428.83442
18630,6663.00068
18631,5569.13925
18632,6919.34518
18633,6638.65649
18634,5711.85174
18635,5674.02852
18636,6251.61184
18637,5996.07855
18638,4282.70063
18639,5996.07855
18640,5830.48855
18641,6226.28514
18642,4045.47966
18643,3519.43131
18644,6400.02221
18645,5781.85965
18646,5781.85965
18647,6801.49205
18648,6663.00068
18649,8116.53175
18650,3937.91539
18651,5898.01573
18652,5356.87186
18653,5393.56434
18654,7270.31832
18655,3837.51296
18656,6503.27204
18657,5347.71894
18658,7357.3589
18659,7517.44077
18660,5700.24324
18661,6157.05484
18662,3238.02815
18663,4644.60117
18664,5695.56442
18665,7479.93417
18666,7322.60914
18667,2688.02883
18668,6870.34212
18669,6467.65476
18670,6392.35667
18671,6235.45278
18672,5205.3203
18673,5996.07855
18674,5718.40817
18675,6770.23332
18676,7381.97333
18677,6503.27204
18678,7357.3589
18679,6461.67087
18680,3866.79896
18681,5755.70016
18682,5637.9843
18683,6491.22353
18684,5892.161
18685,5828.73212
18686,6239.53349
18687,3680.56025
18688,5663.06579
18689,8157.23694
18690,7340.46077
18691,7230.1325
18692,6799.72918
18693,4850.03746
18694,4201.43596
18695,6663.00068
18696,7322.60914
18697,4769.31827
18698,7660.88604
18699,5124.8549
18700,6443.2569
18701,8064.73881
18702,5601.20531
18703,3895.62684
18704,6749.51819
18705,7945.18784
18706,6093.31527
18707,3494.94296
18708,6754.44894
18709,7028.6735
18710,4051.55129
18711,6180.95142
18712,5291.89688
18713,6226.28514
18714,4710.85865
18715,3708.20502
18716,6392.35667
18717,4560.22361
18718,6554.97686
18719,5628.71053
18720,6202.32702
18721,5322.84043
18722,6731.71221
18723,7267.28344
18724,2605.69676
18725,8157.23694
18726,7667.83619
18727,2384.72892
18728,5632.45917
18729,6543.97182
18730,3626.36653
18731,6451.10052
18732,6852.97971
18733,8465.88563
18734,5996.07855
18735,5791.45673
18736,5566.52275
18737,7181.42522
18738,5920.48718
18739,5403.69852
18740,6190.66597
18741,6226.28514
18742,7457.50606
18743,7660.88604
18744,5538.91301
18745,3519.43131
18746,6150.84205
18747,6493.25828
18748,7732.22522
18749,6412.47345
18750,6691.04322
18751,4737.63925
18752,8357.06722
18753,6830.96605
18754,6347.56076
18755,5291.89688
18756,8064.73881
18757,3895.62684
18758,6033.77856
18759,5636.30874
18760,4975.88538
18761,5605.221
18762,6929.5548
18763,7628.6476
18764,7434.34904
18765,3948.98691
18766,7243.22611
18767,6929.5548
18768,8013.62631
18769,5732.24032
18770,6392.35667
18771,5767.17836
18772,5462.13394
18773,7357.3589
18774,4737.63925
18775,4162.76156
18776,4042.84264
18777,7150.9817
18778,5876.96001
18779,6770.23332
18780,5767.17836
18781,7706.88137
18782,6131.30938
18783,5403.69852
18784,7793.44206
18785,6422.92209
18786,6696.23571
18787,5527.42503
18788,6368.84982
18789,6020.87569
18790,6608.90751
18791,6735.24371
18792,4016.3616
18793,5150.94289
18794,6482.70572
18795,5605.221
18796,3680.56025
18797,3764.31973
18798,5684.14351
18799,5684.14351
18800,4480.07
18801,6318.70872
18802,7234.25525
18803,6451.10052
18804,6244.19576
18805,7423.46988
18806,6979.32479
18807,3680.56025
18808,4305.51182
18809,6239.53349
18810,6335.29639
18811,8254.12654
18812,3387.78516
18813,5439.4215
18814,4789.59697
18815,4162.76156
18816,3826.17226
18817,6822.97163
18818,5811.21147
18819,7322.60914
18820,6226.28514
18821,6370.89887
18822,3436.49354
18823,5150.94289
18824,6919.34518
18825,5864.12845
18826,5395.33158
18827,7765.25632
18828,7048.87072
18829,6157.05484
18830,6325.26613
18831,7163.9441
18832,5535.05665
18833,4913.22292
18834,6335.29639
18835,8175.45619
18836,4162.76156
18837,5996.07855
18838,6717.44627
18839,4282.70063
18840,3396.72989
18841,7434.34904
18842,7016.89385
18843,5837.21503
18844,7163.9441
18845,5124.8549
18846,4350.42467
18847,5700.24324
18848,7608.62182
18849,6131.30938
18850,5867.99722
18851,7895.0208
18852,3447.0821
18853,5739.68029
18854,7804.62795
18855,6482.70572
18856,2508.37567
18857,3866.79896
18858,6645.56998
18859,4913.22292
18860,6731.61844
18861,4305.51182
18862,6180.95142
18863,4952.9856
18864,5675.72149
18865,7411.17457
18866,8489.69192
18867,6251.61184
18868,6948.2288
18869,5482.0813
18870,6443.2569
18871,6422.92209
18872,6361.48951
18873,5684.14351
18874,7502.24389
18875,4789.59697
18876,6898.39095
18877,6467.65476
18878,5336.97473
18879,3396.72989
18880,5569.13925
18881,6898.39095
18882,6770.23332
18883,5794.89185
18884,6929.5548
18885,5246.52146
18886,6569.24967
18887,8711.20896
18888,6708.24129
18889,5299.66133
18890,5514.66748
18891,5367.61826
18892,5605.221
18893,6887.46649
18894,6919.34518
18895,8013.62631
18896,7793.44206
18897,8104.93497
18898,4051.55129
18899,6320.23893
18900,6461.67087
18901,5996.07855
18902,8086.38881
18903,3748.46547
18904,4179.18592
18905,7284.81478
18906,6808.26361
18907,5535.05665
18908,5711.85174
18909,7604.31584
18910,6491.22353
18911,4162.76156
18912,5954.51315
18913,6019.26248
18914,7554.4683
18915,5675.72149
18916,4850.03746
18917,4870.62537
18918,7241.37053
18919,3182.69865
18920,5154.97591
18921,6569.24967
18922,6821.8081
18923,6306.55062
18924,6539.11085
18925,7317.95104
18926,5807.00693
18927,7510.79057
18928,7198.42285
18929,5781.85965
18930,6799.72918
18931,6574.18247
18932,4057.55521
18933,5566.52275
18934,6482.70572
18935,6870.34212
18936,4888.50303
18937,7107.60976
18938,6157.05484
18939,7267.28344
18940,6037.68613
18941,6226.28514
18942,3866.79896
18943,7215.40971
18944,4968.60117
18945,5575.39447
18946,6808.26361
18947,2625.26916
18948,6526.98819
18949,7284.81478
18950,3519.43131
18951,4125.75712
18952,7969.02575
18953,6279.3385
18954,3322.9462
18955,3436.49354
18956,6202.32702
18957,7206.90196
18958,5575.39447
18959,6564.9583
18960,4303.94303
18961,5388.50369
18962,5199.53404
18963,5514.66748
18964,6677.62443
18965,7969.02575
18966,4888.50303
18967,7690.1749
18968,6093.31527
18969,5150.94289
18970,4936.01177
18971,5424.12351
18972,7270.31832
18973,5086.60991
18974,4042.84264
18975,6580.39696
18976,5575.39447
18977,5777.3754
18978,5556.3746
18979,4700.57615
18980,6320.23893
18981,7380.6338
18982,6826.20873
18983,5200.57849
18984,6580.39696
18985,5791.45673
18986,4433.53697
18987,4051.55129
18988,6942.3963
18989,5755.70016
18990,7322.60914
18991,4913.22292
18992,6583.45789
18993,7041.38018
18994,5700.24324
18995,5665.2196
18996,6919.34518
18997,5663.06579
18998,6376.66256
18999,6482.70572
19000,6361.48951
19001,5695.56442
19002,4737.63925
19003,6958.17479
19004,6554.97686
19005,7878.81768
19006,7804.62795
19007,6880.7759
19008,5575.39447
19009,4813.45285
19010,6708.24129
19011,4546.78674
19012,5217.13976
19013,6306.55062
19014,7381.97333
19015,4926.27902
19016,6520.8976
19017,6898.39095
19018,5811.21147
19019,5700.24324
19020,6808.26361
19021,4952.01304
19022,7184.01384
19023,7479.93417
19024,6281.91711
19025,7411.17457
19026,6979.32479
19027,6274.93484
19028,6260.47363
19029,6746.4546
19030,7399.87589
19031,5217.13976
19032,6870.34212
19033,6757.07366
19034,8212.79289
19035,7234.25525
19036,6578.23522
19037,7858.68558
19038,4433.53697
19039,7243.22611
19040,7381.97333
19041,6779.98166
19042,4200.97375
19043,5777.3754
19044,5902.33288
19045,6482.70572
19046,7706.88137
19047,7340.46077
19048,4162.76156
19049,5876.96001
19050,5811.21147
19051,6707.59259
19052,5360.87391
19053,4112.89349
19054,6998.37875
19055,6058.64876
19056,5837.21503
19057,6226.28514
19058,5696.02606
19059,3764.31973
19060,4068.35066
19061,5830.48855
19062,4546.78674
19063,5462.13394
19064,5367.61826
19065,5393.56434
19066,6526.98819
19067,6180.95142
19068,4641.00151
19069,4042.84264
19070,5700.24324
19071,5711.85174
19072,5720.72316
19073,6645.56998
19074,5492.81699
19075,7013.00281
19076,5711.85174
19077,7303.58812
19078,5367.61826
19079,4200.97375
19080,6578.23522
19081,7963.93931
19082,6779.98166
19083,4641.00151
19084,7357.3589
19085,2452.68075
19086,6708.24129
19087,3626.36653
19088,5735.13303
19089,7085.06308
19090,5492.81699
19091,5403.69852
19092,5605.221
19093,7181.42522
19094,6554.97686
19095,7293.53617
19096,5954.51315
19097,3748.46547
19098,5492.81699
19099,7207.4203
19100,6503.27204
19101,5954.51315
19102,3764.31973
19103,4079.91244
19104,7369.68559
19105,6235.45278
19106,4357.82292
19107,4644.60117
19108,7357.3589
19109,3631.90544
19110,6696.23571
19111,8284.85461
19112,5178.27031
19113,4590.82334
19114,6480.80815
19115,7963.93931
19116,6909.43
19117,6500.09778
19118,5601.20531
19119,6836.39728
19120,4480.07
19121,6394.07791
19122,8254.12654
19123,5388.50369
19124,5042.64034
19125,7231.02778
19126,3471.19214
19127,4254.82514
19128,3968.33018
19129,8211.0795
19130,4898.83586
19131,6543.97182
19132,4667.72494
19133,6615.69006
19134,5449.4212
19135,4913.22292
19136,6677.62443
19137,5063.85109
19138,3983.09785
19139,5360.87391
19140,6361.48951
19141,6180.95142
19142,7861.46538
19143,6292.96076
19144,6628.76363
19145,6451.10052
19146,7588.36096
19147,7804.62795
19148,3911.42225
19149,5504.75083
19150,6614.21931
19151,4234.86859
19152,5566.52275
19153,3837.51296
19154,3631.90544
19155,7322.60914
19156,7440.71201
19157,8263.28974
19158,6331.86722
19159,6125.69538
19160,3784.11935
19161,3911.42225
19162,5575.39447
19163,5747.56017
19164,6836.60081
19165,7778.34916
19166,7064.16978
19167,4710.85865
19168,6941.82413
19169,5912.43376
19170,5852.8742
19171,5767.17836
19172,5636.30874
19173,7878.81768
19174,5504.75083
19175,6397.35569
19176,5920.48718
19177,5811.21147
19178,3901.98955
19179,4068.35066
19180,5347.71894
19181,6870.34212
19182,6515.30587
19183,5086.60991
19184,5548.12201
19185,6929.5548
19186,4125.75712
19187,6281.91711
19188,6244.19576
19189,4898.83586
19190,5336.97473
19191,4016.3616
19192,7243.22611
19193,6335.29639
19194,7024.74836
19195,4282.70063
19196,5767.17836
19197,6514.63899
19198,7322.60914
19199,5647.71226
19200,5830.48855
19201,6335.29639
19202,4644.60117
19203,6543.97182
19204,7175.06898
19205,5178.27031
19206,2688.02883
19207,6315.23321
19208,6574.18247
19209,6543.97182
19210,7428.83442
19211,6643.9019
19212,3723.52338
19213,5575.39447
19214,6443.2569
19215,4282.70063
19216,6190.66597
19217,5482.0813
19218,3804.61017
19219,5637.9843
19220,5305.74363
19221,7284.81478
19222,4975.88538
19223,7945.18784
19224,6948.2288
19225,7136.98445
19226,6443.2569
19227,6860.39643
19228,4813.45285
19229,6521.29112
19230,6628.76363
19231,3436.49354
19232,5482.0813
19233,7761.15796
19234,3519.43131
19235,8357.06722
19236,3784.11935
19237,4641.00151
19238,7920.06175
19239,7234.25525
19240,7322.60914
19241,6757.07366
19242,6598.85404
19243,6254.65511
19244,2379.90521
19245,5862.80545
19246,6276.41054
19247,4303.94303
19248,4357.82292
19249,5715.0084
19250,5817.18527
19251,6060.64149
19252,6795.88187
19253,5735.13303
19254,7532.82953
19255,6058.64876
19256,6374.4443
19257,6249.47082
19258,7406.90248
19259,5085.84473
19260,5529.06614
19261,6361.48951
19262,4546.78674
19263,7502.24389
19264,5739.92493
19265,3937.91539
19266,7159.33666
19267,5136.93247
19268,5575.39447
19269,5367.61826
19270,3519.43131
19271,5313.37828
19272,5954.51315
19273,6821.8081
19274,4870.62537
19275,6461.67087
19276,3502.08292
19277,6146.83152
19278,6451.10052
19279,7357.3589
19280,3866.79896
19281,6500.09778
19282,8134.72655
19283,6598.85404
19284,3631.90544
19285,6451.10052
19286,6615.69006
19287,7298.0026
19288,7541.6674
19289,5527.42503
19290,5837.21503
19291,7301.10622
19292,5911.49359
19293,4476.81146
19294,7101.75783
19295,6409.14001
19296,5535.05665
19297,7800.50128
19298,6870.34212
19299,5403.69852
19300,2825.00374
19301,6202.32702
19302,3983.09785
19303,6277.16867
19304,5711.85174
19305,6249.47082
19306,7793.44206
19307,4200.97375
19308,8157.23694
19309,7878.81768
19310,4290.96488
19311,6461.67087
19312,5234.74696
19313,6870.34212
19314,5772.91016
19315,6870.34212
19316,6475.89456
19317,5912.43376
19318,5729.56964
19319,6292.42962
19320,3662.18313
19321,5684.14351
19322,6292.96076
19323,4323.93099
19324,5632.45917
19325,5954.51315
19326,5403.69852
19327,6255.89064
19328,8570.91353
19329,6412.47345
19330,5503.09583
19331,6202.32702
19332,4999.15621
19333,6135.69998
19334,5605.221
19335,8357.06722
19336,5628.71053
19337,3519.43131
19338,7639.54789
19339,7835.76779
19340,6202.32702
19341,6580.39696
19342,6580.39696
19343,7804.62795
19344,8298.20697
19345,6409.14001
19346,7558.00588
19347,6320.23893
19348,4830.95981
19349,5996.07855
19350,5862.80545
19351,6263.80788
19352,7215.40971
19353,7415.89441
19354,5534.80494
19355,6202.32702
19356,5794.89185
19357,8212.79289
19358,5628.71053
19359,6696.23571
19360,6226.28514
19361,5544.62172
19362,7340.46077
19363,6979.32479
19364,5971.39402
19365,6836.39728
19366,4936.01177
19367,3948.98691
19368,4898.83586
19369,4590.82334
19370,6842.76056
19371,7207.4203
19372,4162.76156
19373,7706.88137
19374,6461.67087
19375,4947.60566
19376,4710.85865
19377,5807.00693
19378,5538.91301
19379,7340.46077
19380,4673.38052
19381,4926.27902
19382,6779.98166
19383,5711.85174
19384,4218.32799
19385,7181.42522
19386,6589.27898
19387,5828.73212
19388,7080.04004
19389,6826.20873
19390,7771.01027
19391,6595.45629
19392,6255.89064
19393,5192.88315
19394,4673.38052
19395,5556.37228
19396,5902.33288
19397,4357.82292
19398,5971.39402
19399,7219.76039
19400,5061.72061
19401,7732.22522
19402,7340.46077
19403,5544.62172
19404,7222.00462
19405,6595.90158
19406,2688.02883
19407,6182.75087
19408,4808.60902
19409,6491.22353
19410,3764.31973
19411,7222.00462
19412,5453.99382
19413,7502.24389
19414,4232.76231
19415,3396.72989
19416,6397.35569
19417,5837.21503
19418,6202.32702
19419,6202.32702
19420,6093.31527
19421,7357.3589
19422,5462.13394
19423,8013.62631
19424,6412.47345
19425,4644.60117
19426,6239.53349
19427,4234.86859
19428,5428.10602
19429,5336.97473
19430,4100.75917
19431,6779.98166
19432,5772.91016
19433,7013.00281
19434,7071.83395
19435,6277.16867
19436,6574.18247
19437,5718.40817
19438,7510.79057
19439,6735.24371
19440,5852.8742
19441,6306.55062
19442,6687.25926
19443,6795.88187
19444,5336.97473
19445,5772.91016
19446,3436.49354
19447,7706.88137
19448,5695.56442
19449,6717.44627
19450,7416.70776
19451,6583.45789
19452,5834.98164
19453,8263.28974
19454,8538.462
19455,4546.78674
19456,6249.47082
19457,5898.01573
19458,4590.82334
19459,5876.96001
19460,5596.22636
19461,5296.61109
19462,6922.84679
19463,6482.70572
19464,3723.52338
19465,7150.9817
19466,4232.76231
19467,6638.65649
19468,6677.62443
19469,4387.74185
19470,7198.42285
19471,7267.28344
19472,6520.8976
19473,7016.89385
19474,4966.77945
19475,6226.28514
19476,7529.17505
19477,6901.65894
19478,6862.90839
19479,5291.89688
19480,3662.18313
19481,6830.96605
19482,5817.18527
19483,5514.66748
19484,4178.77206
19485,6929.5548
19486,5605.221
19487,6093.31527
19488,5911.49359
19489,6591.78118
19490,4888.50303
19491,5605.221
19492,6249.47082
19493,6482.70572
19494,7184.01384
19495,4644.60117
19496,5684.14351
19497,3494.94296
19498,7878.81768
19499,6180.95142
19500,6202.32702
19501,3748.46547
19502,6482.70572
19503,6645.56998
19504,6037.68613
19505,6869.7776
19506,4584.45355
19507,6361.48951
19508,7914.17118
19509,7303.58812
19510,8064.73881
19511,7122.49056
19512,7322.60914
19513,7706.88137
19514,7028.6735
19515,7267.28344
19516,7184.01384
19517,6491.22353
19518,5605.221
19519,2605.69676
19520,4125.75712
19521,5876.96001
19522,7267.28344
19523,3866.79896
19524,4768.59437
19525,7122.49056
19526,4010.55215
19527,7198.42285
19528,6202.32702
19529,7243.22611
19530,5755.70016
19531,3968.33018
19532,7317.95104
19533,5501.87808
19534,7380.6338
19535,6368.84982
19536,6731.61844
19537,4387.74185
19538,4334.84122
19539,6335.29639
19540,3626.36653
19541,4042.84264
19542,3723.52338
19543,6202.32702
19544,5597.02216
19545,3680.56025
19546,6058.64876
19547,3895.62684
19548,4393.52743
19549,3373.43684
19550,5399.86113
19551,4336.10096
19552,7920.06175
19553,6320.96112
19554,4290.96488
19555,4418.44126
19556,5665.2196
19557,5333.87334
19558,7136.98445
19559,6482.70572
19560,6361.48951
19561,7293.53617
19562,7884.56772
19563,4745.46028
19564,6361.48951
19565,5684.14351
19566,3866.79896
19567,3662.18313
19568,6117.4759
19569,5862.80545
19570,6226.28514
19571,7284.81478
19572,6554.97686
19573,5639.4452
19574,3436.49354
19575,7044.56761
19576,5395.33158
19577,4493.64409
19578,7198.42285
19579,8109.2305
19580,4710.85865
19581,4340.82151
19582,8212.79289
19583,7041.38018
19584,5192.88315
19585,5124.8549
19586,5462.13394
19587,4100.75917
19588,6157.05484
19589,6772.93347
19590,7270.31832
19591,6887.46649
19592,4203.02762
19593,6019.26248
19594,5347.71894
19595,5747.56017
19596,6079.08526
19597,7517.44077
19598,5345.99106
19599,6749.51819
19600,5837.21503
19601,7835.76779
19602,7340.46077
19603,6821.8081
19604,8357.06722
19605,7136.98445
19606,7399.87589
19607,6374.4443
19608,6015.22456
19609,7423.46988
19610,6503.27204
19611,5632.45917
19612,5236.03334
19613,6412.47345
19614,5746.77703
19615,5124.8549
19616,6281.91711
19617,5632.45917
19618,7184.01384
19619,7317.95104
19620,7778.34916
19621,6251.61184
19622,6887.46649
19623,6274.93484
19624,4802.6043
19625,5575.39447
19626,7715.81088
19627,6830.96605
19628,6263.80788
19629,6691.04322
19630,5867.99722
19631,8357.06722
19632,5674.02852
19633,6361.48951
19634,6157.05484
19635,6795.88187
19636,6643.9019
19637,4503.16186
19638,4768.59437
19639,3519.43131
19640,6529.98232
19641,6226.28514
19642,5596.22636
19643,6422.92209
19644,3626.36653
19645,6125.69538
19646,6412.47345
19647,5236.03334
19648,7101.75783
19649,7184.01384
19650,6475.89456
19651,6157.05484
19652,3662.18313
19653,6663.00068
19654,5755.70016
19655,8408.38341
19656,7706.88137
19657,4218.32799
19658,3519.43131
19659,7071.61532
19660,8086.38881
19661,5892.161
19662,4045.47966
19663,7897.9319
19664,3436.49354
19665,3804.61017
19666,6135.69998
19667,7903.51351
19668,6254.82922
19669,7122.49056
19670,6475.89456
19671,6870.34212
19672,6500.09778
19673,7303.58812
19674,7457.50606
19675,5837.21503
19676,8211.0795
19677,7778.34916
19678,4357.82292
19679,4254.82514
19680,6543.97182
19681,6514.63899
19682,4503.16186
19683,4350.42467
19684,7071.83395
19685,6180.95142
19686,5381.27266
19687,3680.56025
19688,3983.09785
19689,6102.76282
19690,5136.93247
19691,3748.46547
19692,3447.0821
19693,5403.69852
19694,6822.97163
19695,4641.00151
19696,6301.03442
19697,4068.35066
19698,6347.56076
19699,6249.47082
19700,6919.34518
19701,6708.24129
19702,6422.92209
19703,4952.9856
19704,5345.99106
19705,7406.90248
19706,5329.2632
19707,6422.92209
19708,6306.55062
19709,5628.8828
19710,4340.82151
19711,4558.98072
19712,8064.73881
19713,6493.63712
19714,5665.2196
19715,7048.87072
19716,6821.8081
19717,5605.221
19718,7675.96352
19719,6274.93484
19720,4590.82334
19721,7517.44077
19722,5637.9843
19723,6361.48951
19724,3501.17992
19725,5711.85174
19726,7085.06308
19727,5225.16307
19728,5892.161
19729,7479.93417
19730,7483.73632
19731,6979.32479
19732,3708.20502
19733,5524.14541
19734,7423.46988
19735,5534.80494
19736,5482.0813
19737,5639.4452
19738,7150.9817
19739,7878.81768
19740,4254.82514
19741,7706.88137
19742,6465.37205
19743,3784.11935
19744,6514.63899
19745,6493.63712
19746,7483.73632
19747,4340.82151
19748,7163.9441
19749,4898.83586
19750,5750.88107
19751,5695.56442
19752,7732.22522
19753,6347.56076
19754,8465.88563
19755,6671.07264
19756,4042.84264
19757,6315.23321
19758,6226.28514
19759,3511.5379
19760,5674.02852
19761,4203.02762
19762,7778.34916
19763,8157.23694
19764,5852.8742
19765,7888.41493
19766,5221.35741
19767,8013.62631
19768,5852.8742
19769,6422.92209
19770,5429.68161
19771,7071.83395
19772,6638.65649
19773,4590.82334
19774,5781.85965
19775,7945.18784
19776,6620.09877
19777,4225.96131
19778,6422.92209
19779,5424.12351
19780,6255.89064
19781,5424.12351
19782,7284.81478
19783,5403.69852
19784,3182.69865
19785,5767.17836
19786,7243.22611
19787,7564.77493
19788,6717.44627
19789,6735.24371
19790,5837.21503
19791,5647.71226
19792,5916.86224
19793,4710.85865
19794,6306.55062
19795,5639.4452
19796,6443.2569
19797,3519.43131
19798,7236.09025
19799,6461.67087
19800,5356.87186
19801,3828.16556
19802,5531.35174
19803,7222.00462
19804,6836.39728
19805,6239.53349
19806,7085.06308
19807,7675.96352
19808,7340.46077
19809,6301.03442
19810,8175.45619
19811,7297.7321
19812,5336.97473
19813,5016.74159
19814,4290.96488
19815,6392.35667
19816,6180.95142
19817,5323.30034
19818,6757.07366
19819,3385.148
19820,6079.08526
19821,4850.03746
19822,8254.12654
19823,6663.00068
19824,7443.62446
19825,5388.50369
19826,4644.60117
19827,5446.69747
19828,7560.20565
19829,5663.06579
19830,4179.18592
19831,4100.75917
19832,6578.23522
19833,6491.22353
19834,5529.06614
19835,6244.19576
19836,5649.03716
19837,4303.94303
19838,5715.0084
19839,6394.07791
19840,6880.7759
19841,8284.85461
19842,6746.4546
19843,6589.27898
19844,5085.84473
19845,5628.71053
19846,4303.94303
19847,5556.3746
19848,4290.96488
19849,3784.11935
19850,7322.60914
19851,6770.23332
19852,3983.09785
19853,7381.97333
19854,6852.97971
19855,4045.47966
19856,5711.85174
19857,7150.9817
19858,4125.75712
19859,3708.20502
19860,7369.68559
19861,6808.26361
19862,7793.44206
19863,6239.53349
19864,6347.56076
19865,5323.30034
19866,5772.91016
19867,7064.16978
19868,7765.25632
19869,6795.88187
19870,6327.47736
19871,5596.22636
19872,7161.9619
19873,8211.0795
19874,5575.39447
19875,6010.76008
19876,6514.63899
19877,4162.76156
19878,6146.83152
19879,7608.62182
19880,5596.22636
19881,5544.62172
19882,6135.69998
19883,5336.97473
19884,5205.3203
19885,5628.71053
19886,7284.81478
19887,6451.10052
19888,6190.66597
19889,5322.84043
19890,3662.18313
19891,7884.56772
19892,6919.34518
19893,8157.23694
19894,7434.34904
19895,6347.56076
19896,5596.22636
19897,3968.33018
19898,5767.17836
19899,7761.15796
19900,7041.38018
19901,5601.20531
19902,3511.5379
19903,7340.46077
19904,6808.26361
19905,5695.56442
19906,7483.73632
19907,5964.79111
19908,5569.13925
19909,4334.84122
19910,6960.10751
19911,3998.05416
19912,7895.0208
19913,5675.72149
19914,6860.39643
19915,6583.45789
19916,6941.82413
19917,6795.88187
19918,7963.93931
19919,7399.87589
19920,5942.42162
19921,5882.96562
19922,4667.72494
19923,5791.45673
19924,6539.11085
19925,6467.65476
19926,5649.03716
19927,5501.87808
19928,5535.05665
19929,6808.26361
19930,5291.89688
19931,6717.44627
19932,5791.45673
19933,6663.00068
19934,6795.88187
19935,5643.36045
19936,6645.56998
19937,5865.38472
19938,7945.18784
19939,7434.34904
19940,8263.28974
19941,6146.83152
19942,6109.85047
19943,5205.3203
19944,4913.22292
19945,7588.36096
19946,3447.0821
19947,3866.79896
19948,7071.83395
19949,4710.85865
19950,5686.12196
19951,7369.68559
19952,4813.45285
19953,5296.61109
19954,7085.06308
19955,7317.95104
19956,7322.60914
